text,label
"Periodontitis is a common chronic infection of tooth-supporting tissues leading to tooth loss. Two of the major periodontal pathogens are Aggregatibacter actinomycetemcomitans and Porphyromonas gingivalis. Clinically diagnosed periodontitis has been associated with metabolic syndrome (MetS). The aim of the study was to investigate the association of serum antibody levels against A. actinomycetemcomitans and P. gingivalis and the number of missing teeth with MetS. The population was the PAIS subcohort of the FINRISK '97 study (n = 1,354). The subjects were men aged 45-74 years, and they participated in this cardiovascular risk factor survey in Finland. A total of 534 (39 %) subjects had MetS defined according to the guidelines of the International Diabetes Federation. Serum antibody levels against the pathogens were measured by multiserotype ELISA. A. actinomycetemcomitans antibody levels and the number of missing teeth were significantly higher in subjects with a large waist circumference or with low serum high-density lipoprotein cholesterol. The number of missing teeth was also higher among subjects with a high serum triglyceride concentration or high plasma glucose concentration. Seropositivity for A. actinomycetemcomitans was significantly associated with MetS with an odds ratio (OR) 1.42 (95 % confidence interval 1.09-1.85, p = 0.009). More than four missing teeth and complete edentulousness were also significantly associated with MetS with ORs 1.69 (1.26-2.27, p < 0.001) and 1.93 (1.30-2.86, p = 0.001), respectively. Missing teeth and systemic exposure to A. actinomycetemcomitans were associated with several components of Mets. Infection with this common pathogen or the host response against it is associated with the presence of MetS.",0
"Metabolic syndrome (MS) is a condition, which constitutes a group of risk factors that occur together and increase the risk for Coronary Artery Disease, Stroke and type 2 diabetes mellitus. This disorder is found prevalent in the industrialized societies of the world in epidemic proportions. Periodontitis is an oral disease of microbial origin characterized by loss of attachment apparatus of tooth, resulting in edentulism if untreated. Periodontitis has been attributed to produce a low grade systemic inflammatory condition. The link of periodontitis to various systemic disorders has led to the evolution of a new branch termed as ""periodontal medicine."" Studies reviewed in the present paper have indicated a positive link between the MS and periodontitis and it is suggested that subjects displaying several components of MS should be submitted to periodontal examination. Present studies have displayed coherent relation between the two entities. This review will address the vicious association between MS and periodontitis, depicting the commonality of pathophysiological pathway between the two entities. Systematic reviews, meta-analysis addressing the concerned subject were screened. Whether the systematic periodontal therapy in individuals exhibiting MS has the potential to reduce the incidence of various adverse systemic complications remains a logical proposition. Further, longitudinal and controlled trials with a large population would be imperative to depict the robustness in the association between MS and periodontal disease in human subjects.",0
"OBJECTIVE Shortened leukocyte telomere length (LTL) and diagnosis of periodontitis are associated with an increased risk of complications and mortality in diabetes. This study investigated the association between LTL, endotoxemia, and severity of periodontitis in a large cohort of people with diabetes. RESEARCH DESIGN AND METHODS Six hundred thirty individuals (371 with type 2 and 259 with type 1 diabetes) were recruited from the University College Hospital in London, U.K. During a baseline visit, blood was collected for standard biochemical tests and DNA extraction, while a dental examination was performed to determine diagnosis and extent of periodontitis. LTL was measured by real-time PCR, and endotoxemia was assessed by the limulus amoebocyte lysate method. RESULTS Two hundred fifty-five individuals were diagnosed with gingivitis, 327 with periodontitis (114 with moderate and 213 with severe disease), and 48 with edentulous. Diagnosis of periodontitis was associated with shorter LTL (P = 0.04). A negative association between LTL and endotoxemia was found in the severe periodontitis and type 2 diabetes groups (P = 0.01 for both). Shorter LTL was associated with increased extent of periodontitis (P = 0.01) and increased insulin resistance (homeostatic model assessment). Multiple adjustments for biochemical, anthropometric, and medication-use variables did not affect the results. CONCLUSIONS LTL is associated with endotoxemia and diagnosis of periodontitis in people with diabetes. LTL shortening might represent a novel biological pathway accounting for previous epidemiological data that documented higher prevalence of diabetes and its complications in people with periodontitis and vice versa.",0
"The aim of this investigation was to describe the surgical techniques, success rate, prosthetic rehabilitation, complications, and demographics of patients undergoing zygomatic implant surgery.
A retrospective case series study design was implemented that included patients who received zygomatic implants identified in the database of the Department of Oral and Maxillofacial Surgery, Universidad El Bosque from 2009 to 2013. Contact information was retrieved from the charts and patients were asked to attend the department for a follow-up appointment. The population consisted of all patients found in the database and the sample included otherwise healthy patients living in Bogota, Colombia. Predictor variables were categorized into patient's medical history, demographics, surgical technique, and prosthetic rehabilitation. The outcome variable was the presence or absence of postoperative complications. Smokers, diabetics, and patients living outside Bogota were excluded. Patients also were excluded if their medical status had changed since zygomatic implant surgery. Descriptive statistics were computed for each study variable.
Data of 95 patients were retrieved. The sample consisted of 80 patients in whom 244 implants were inserted. The sample's mean age was 55.5 years. One hundred eleven zygomatic implants were placed in women and 133 were placed in men, with an overall complication rate of 9.9%, with sinusitis the most frequent complication (7.5%). Other complications included paresthesia (0.4%) and oroantral fistula (0.4%). The follow-up period was 6 to 48 months.
This investigation reviewed the authors' 4-year experience placing zygomatic implants and proved a reliable method for the treatment of the resorbed maxilla.",0
"In the context of population aging, multimorbidity has emerged as a growing concern in public health. However, little is known about multimorbidity patterns and other issues surrounding chronic diseases. The aim of our study was to examine multimorbidity patterns, the relationship between physical and mental conditions and the distribution of multimorbidity in the Spanish adult population.
Data from this cross-sectional study was collected from the COURAGE study. A total of 4,583 participants from Spain were included, 3,625 aged over 50. An exploratory factor analysis was conducted to detect multimorbidity patterns in the population over 50 years of age. Crude and adjusted binary logistic regressions were performed to identify individual associations between physical and mental conditions.
THREE MULTIMORBIDITY PATTERNS ROSE: 'cardio-respiratory' (angina, asthma, chronic lung disease), 'mental-arthritis' (arthritis, depression, anxiety) and the 'aggregated pattern' (angina, hypertension, stroke, diabetes, cataracts, edentulism, arthritis). After adjusting for covariates, asthma, chronic lung disease, arthritis and the number of physical conditions were associated with depression. Angina and the number of physical conditions were associated with a higher risk of anxiety. With regard to multimorbidity distribution, women over 65 years suffered from the highest rate of multimorbidity (67.3%).
Multimorbidity prevalence occurs in a high percentage of the Spanish population, especially in the elderly. There are specific multimorbidity patterns and individual associations between physical and mental conditions, which bring new insights into the complexity of chronic patients. There is need to implement patient-centered care which involves these interactions rather than merely paying attention to individual diseases.",0
"This short-term prospective study evaluated the clinical outcome of unsplinted implants retaining a mandibular overdenture with magnetic attachments in controlled type 2 diabetic patients.
Twenty-eight completely edentulous patients (18 men and 10 women) with controlled type 2 diabetes mellitus received a total of 56 implants (two per patient) in the canine region of the mandible using the standardized two-stage surgical protocol. All patients complained of insufficient retention of their mandibular denture. New maxillary complete dentures and mandibular overdentures were fabricated. Overdentures were connected to the implants with magnetic attachments. Each implant was evaluated at the time of prosthetic loading, and 6, 12, and 24 months thereafter. Clinical evaluation was performed using Gingival Index (GI), Plaque Index (PI), probing depth (PD), implant stability (ISQ), and vertical bone loss (VBLO). Cumulative success and survival rates were calculated using life table analysis.
After 2 years of overdenture insertion, there was a significant increase in PI, GI, PD, and VBLO. ISQ decreased significantly after 6 months of loading then increased again after 2 years. The cumulative survival and success rates of the implants were 91% and 87.5% respectively.
Within the limitations of this study, the clinical outcome of unsplinted implants retaining a mandibular overdenture with magnetic attachments in controlled type 2 diabetic patients was favorable after 2 years. However, long-term randomized controlled trials are needed to compare the clinical outcome of unsplinted implants in diabetic and nondiabetic patients.",0
"In past 50 years, type 2 diabetes has emerged as one of the major public health problem. India leads the world with the largest number of diabetic patients and has a huge elderly population. The present article discusses the effect of diabetes and edentulism on the overall general health of elderly. The prevalence of type 2 diabetes and edentulism in Indian elderly and their inter-relationship has been discussed. Dentists must provide optimum oral care with special attention towards comprehensive periodontal management and oral hygiene awareness among diabetics to prevent tooth loss. Dental and medical professionals can improve patient management of the oral and overall effects of diabetes by implementing various awareness programs; organizing camps; distributing informative pamphlets and dietary counseling. Dentists can detect undiagnosed cases of diabetes and refer patients to physicians for further evaluation and management.",0
"To compare prevalence of systemic health conditions (SHC) between African American and Caucasian edentulous patients presenting for complete dentures (CD) at an urban dental school.
The study included patients presenting for CD 1/1-12/31/2010, ages 20 to 64 years, and either African American or Caucasian. Covariates included: age group, gender, employment status, Medicaid status, smoking history, and alcohol consumption. SHC included at least one of the following: arthritis, asthma, cancer, diabetes, emphysema, heart attack, heart murmur, heart surgery, hypertension, or stroke.
The group (n = 88) was 44.3% African American, 65.9% ≥50, 45.5% male, 22.7% employed, and 67.0% with at least one SHC. African Americans were older (p = 0.001) and more likely to have one or more SHC (p = 0.011). Patients with at least one SHC were older (p = 0.018) and more likely female (p = 0.012). The total sample logistic regression model assessing SHC yielded only gender as statistically significant (males < OR 0.32, 95% CI 0.11 to 0.92). Caucasian males were less likely to have SHC (OR 0.17, 95% CI 0.04 to 0.77), and Caucasians ≥50 were more likely (OR 5.36, 95% CI 1.19 to 24.08). African Americans yielded no significant associations.
Among selected completely edentulous denture patients at an urban dental school, two out of three patients had at least one SHC. This exploratory study suggests there may be health status differences between African American and Caucasian patients in this setting, calling for further study.",0
"To test whether the number of teeth, an inverse proxy for composite oral infection scores is associated with better survival.
The Kuopio Oral Health and Heart study initiated a case-control study in 1995-1996 consisting of 256 consecutive coronary artery disease patients and 250 age and gender-matched controls. We appended the mortality data and formulated a longitudinal study. By May 31st, 2011, 124 mortalities had occurred and 80 of which were of cardiovascular origin. Using Cox proportional hazards models, we assessed the association of the teeth group (Teethgrp) - consisting of 10 teeth - with cardiovascular and all-cause mortality after 15.8 years of median follow-up.
In multivariate models, with the edentulous state as reference, one level increase in Teethgrp was associated with significantly increased survival from cardiovascular disease (CVD) mortality with a Hazard Ratio (HR) 0.73, p-value = 0.02 but not with all-cause mortality (HR = 0.87, p = 0.13). The findings were not mediated by C-reactive protein (CRP) levels ≥3 mg/L or by median fibrinogen levels, but were mediated by CRP levels >5 mg/L.
Each increment of 10 teeth from the edentulous state was associated with a 27% improved CVD survival, independent of low-grade systemic inflammation.",0
"It has not been established to what extent oral health is associated with cognitive function in late middle-aged adults. In this study, which is part of the national Atherosclerosis Risk in Communities (ARIC) study, the authors investigated whether tooth loss and periodontitis are associated with lower cognitive function.
The authors analyzed ARIC data measuring cognitive function in 11,097 participants from 1996 through 1998 according to tests of delayed word recall, digit-symbol substitution (DSS) and word fluency; 9,874 participants answered dental screening questions. Of the 8,554 dentate participants, 5,942 received oral examinations. The authors used measures of dental status, number of teeth and periodontitis (classified according to the Biofilm-Gingival Interface Index) in multiple linear regression models to estimate these factors' cross-sectional association with cognitive scores, adjusting for sociodemographic factors, cigarette smoking, alcohol use and diabetes.
Approximately 13 percent of participants were edentulous. Of the dentate participants, 27.3 percent had fewer than 20 teeth and 12.4 percent had pocket depth of 4 millimeters or more with severe bleeding. Compared with dentate participants, edentulous participants had lower scores for all cognitive tests. Among the dentate participants, having fewer teeth and gingival bleeding were associated with lower DSS and word fluency test scores, although periodontal pocket depth was not.
In this cohort, edentulism was correlated with lower cognitive status. Tooth loss and gingival bleeding were markers of poorer executive function among dentate people. Practical Implications. The association of lower cognitive scores with edentulism suggests that past oral diseases may be a risk indicator for cognitive decline, whereas the association with gingival inflammation indicates a possible effect of cognitive decline on oral health. Practitioners should be aware that both current and historical markers of oral disease might be associated with decline in cognitive function, even in adults of late middle age.",0
"In chronic kidney disease (CKD), inadequate nutritional intake, inflammation, and increased oxidative stress have been the major contributing factors in malnutrition pathogenesis. However, there is still a paucity of evidence assessing the magnitude of the effect of tooth loss on malnutrition in CKD populations. The authors hypothesize that among patients with CKD, tooth loss may affect nutritional status, using the National Health and Nutrition Examination Survey 1988 to 1994 (NHANES III).
Glomerular filtration rate (GFR) was estimated based on cystatin C levels using the relevant equation. Urinary albumin-to-creatinine ratio (albuminuria) was calculated in milligrams per gram with a cutoff point of 30 mg/g. CKD was defined based on estimated GFR <60 mL/minute/1.73m(2) and albuminuria ≥30 mg/g. The cutoff point for serum albumin was set at 3.7 g/dL. Tooth loss categories were based on the number of missing and replaced teeth.
A total of 2,749 patients was included and stratified based on their oral health status. There was a statistically significant correlation between tooth loss and the proportion of patients with low protein and caloric intake (P = 0.02 and 0.01, respectively). Serum albumin reached a frequency peak in the fully edentulous group without dentures (group 4, 19.2%). In the same group, individuals had lower protein (30.1%) and caloric intake (30.2%) (P = 0.01 and 0.02, respectively). Furthermore, logistic regression analysis confirmed the significant role of tooth loss on serum albumin and protein and energy intake in this population even after adjusting for confounding variables.
Tooth loss independently predicts low energy and protein intake, as well as serum albumin levels, biomarkers of malnutrition in CKD.",0
"In COPD patients, fatal and non-fatal respiratory-related events are influenced by age, severity of respiratory disease, and comorbidities.
Analyze the effects of edentulism, periodontal disease and systemic biomarkers of inflammation on the occurrence of serious fatal and non-fatal respiratory-related events among subjects with COPD.
Cases were identified from Dental Atherosclerosis Risk in Communities study. Edentulism was defined as study participants without any natural teeth or implants. Participants with one or more natural teeth (comprising 11,378 subjects) were studied as dentate subjects. Periodontal disease status among dentate individuals was determined using the consensus definitions published by the joint Center for Disease Control/American Association of Periodontology working group). Adjusted Hazard Models are developed to evaluate the relationship between edentulism/periodontal disease and COPD Related Events. Models were then stratified by GOLD Stage I, II and III/IV. Serum biomarkers were also evaluated to explore the effect of systemic inflammation.
A statistically significant association was found between oral health status and COPD-related events, even adjusting for conditions such as hypertension, smoking and diabetes. Edentulous individuals who had been diagnosed with COPD had a higher incidence and were at greater risk of having a COPD related event (hospitalization and death) than individuals who had teeth and whose mouths had healthy periodontal status. However, being edentulous did not convey excess risk for COPD-related events for those study participants who were classified as GOLD III/IV at baseline. Finally, we showed that individuals who had levels of serum IL-6 in the highest two quartiles were at even higher risk for COPD-related events.
These findings suggest that the risk for COPD-related events after adjusting for potential confounders may be attributable to both edentulism and elevated serum IL-6 levels.",0
"The possible association between oral infection and chronic inflammation and cardiovascular disease risk has been studied intensively. The present study is designed to determine the strength of association between edentulism and angina pectoris in Mexican adults aged 35 years and older.
Using the tools and sampling strategies of the World Health Survey of the World Health Organization, cross-sectional data were collected in Mexico in the National Performance Assessment Survey (probabilistic, multistage, and cluster sampling). Dental information was available for 20 of the 32 states of Mexico. Angina and edentulism are self-reported in this study. Statistical analysis was performed using binary logistic regression adjusting for complex samples.
A total of 13,966 participants, representing a population of 29,853,607 individuals, were included. Of the complete study population, 3,052,263 (10.2%) were completely toothless, and 673,810 (2.3%) were diagnosed with angina pectoris. After adjusting for smoking, alcohol consumption, diabetes, body mass index, and sex, the effect of edentulism on angina was modified by age (interaction), being more marked in the younger age group (odds ratio [OR] = exp(2.5597) =12.93) than in the older individuals surveyed (OR = exp(2.5597 + (-0.0334)) =12.51). Additionally, low physical activity (OR = 1.51; 95% confidence interval [CI] = 1.03 to 2.22) and higher socioeconomic status (OR = 1.37; 95% CI = 1.00 to 1.90) were more likely to be associated with angina pectoris.
Overall, the results of this study, conducted in a representative sample of Mexican adults, suggest that an association exists between edentulism and angina pectoris. Additional studies are necessary to elucidate the underlying mechanism for this association.",0
"We have conducted a longitudinal study to quantify biofilms in oral clinical isolates of Candida species (spp.) from adults with local and systemic predisposing factors for candidiasis. A total of 69 yeast isolates from 63 Mexican patients were evaluated. These isolates (39 C. albicans, 15 C. tropicalis, 7 C. glabrata, 4 C. krusei, 1 C. lusitaniae, 1 C. kefyr, 1 C. guilliermondii and 1 C. pulcherrima) were obtained from two clinical sites: 62.3% (n=43) from the oral mucosa of totally and partially edentulous patients, and 37.7% (n=26) from the oral mucosa of diabetics. In addition, Candida ATCC strains were used as controls for each experiment. The kinetics of biofilm formation were measured by 2,3-bis(2-methoxy-4-nitro-5-sulfophenyl)-5-[(phenylamino)carbonyl]-2H-tetrazolium hydroxide [XTT] reduction; each isolate was tested at 6, 12 and 24h. Biofilm formation is dependent on the Candida spp. and its clinical origin. On average, the oral isolates of C. glabrata are strong biofilm producers, whereas C. albicans and C. tropicalis are moderate producers. The most common species in our population was C. albicans. While the kinetics of C. albicans biofilm formation varies between oral isolates, it generally maintains steady growth from 2 to 48h, when it reaches its maximum growth.",0
"This study was undertaken to compare the bone density in nondiabetic and controlled type II diabetes patients using spiral computed tomography. A group of 40 edentulous men, comprising of 20 nondiabetics and 20 controlled type II diabetics between the ages of 50-65 years, were enrolled in the study. Glycemic control of the diabetic patients was assessed by glycosylated hemoglobin level. The controlled diabetic group had an HbA1c level between 6.1-8%. A radiographic stent was prepared by using chemically cured resin. Bone densities at trabecular, buccal, and lingual cortical regions of maxillary and mandibular edentulous arches were measured by a tomography machine. Mean bone density measurements were recorded in Hounsfield units. The data thus obtained from 10 sites of maxillary and mandibular arches were tabulated and analyzed using SPSS statistical software. This study showed no significant changes in bone density between the controlled diabetic and nondiabetic subjects. Within the limitation of this study, it can be concluded that bone density does not seem to be affected in controlled type II diabetics.",0
"Chronic diseases (e.g., heart disease, stroke, cancer, and diabetes) are the leading causes of morbidity and mortality in the United States. Engaging in healthy behaviors (e.g., quitting smoking and tobacco use, being more physically active, and eating a nutritious diet) and accessing preventive health-care services (e.g., routine physical checkups, screening for cancer, checking blood pressure, testing blood cholesterol, and receiving recommended vaccinations) can reduce morbidity and mortality from chronic and infectious disease and lower medical costs. Monitoring and evaluating health-risk behaviors and the use of health services is essential to developing intervention programs, promotion strategies, and health policies that address public health at multiple levels, including state, territory, metropolitan and micropolitan statistical area (MMSA), and county.
January-December 2010.
The Behavioral Risk Factor Surveillance System (BRFSS) is an ongoing, state-based, random-digit-dialed telephone survey of noninstitutionalized adults aged ≥18 years residing in the United States. BRFSS collects data on health-risk behaviors, chronic diseases and conditions, access to health care, and use of preventive health services and practices related to the leading causes of death and disabilities in the United States. This report presents results for 2010 for all 50 states, the District of Columbia, the Commonwealth of Puerto Rico, Guam, the U.S. Virgin Islands, 192 MMSAs, and 302 counties.
In 2010, the estimated prevalence of high-risk health behaviors, chronic diseases and conditions, access to health care, and use of preventive health services varied substantially by state and territory, MMSA, and county. In the following summary of results, each set of proportions refers to the range of estimated prevalence for the disease, condition, or behaviors, as reported by survey respondents. Adults reporting good or better health: 67.9%-89.3% for states and territories, 72.2%-92.1% for MMSAs, and 72.8%-95.8% for counties. Adults with health-care coverage: 69.4%-95.7% for states and territories, 45.7%-97.0% for MMSAs, and 45.7%-97.2% for counties. Adults who had a dental visit in the past year: 57.2%-81.7% for states and territories, 47.1%-83.5% for MMSAs, and 47.1%-88.2% for counties. Adults aged ≥65 years having had all their natural teeth extracted (edentulism): 7.4%-36.0% for states and territories, 4.8%-34.8% for MMSAs, and 2.4%-39.3% for counties. A routine physical checkup during the preceding 12 months: 53.8%-80.0% for states and territories, 49.5%-82.6% for MMSAs, and 49.5%-85.3% for counties. Influenza vaccination received during the preceding 12 months among adults aged ≥65 years: 26.9%-73.4% for states and territories, 51.7%-77.1% for MMSAs, and 49.3%-87.8% for counties. Pneumococcal vaccination ever received among adults aged ≥65 years: 24.7%-74.0% for states and territories, 48.6%-79.9% for MMSAs, and 47.6%-83.1% for counties. Sigmoidoscopy or colonoscopy ever received among adults aged ≥50 years: 37.8%-75.7% for states and territories, 37.3%-79.9% for MMSAs, and 37.3%-82.5% for counties. Blood stool test received during the preceding 2 years among adults aged ≥50 years: 8.5%-27.0% for states and territories, 6.7%-51.3% for MMSAs, and 6.8%-57.2% for counties. Women who reported having had a Papanicolaou test during the preceding 3 years: 67.8%-88.9% for states and territories, 63.3%-91.2% for MMSAs, and 63.2%-95.7% for counties. Women aged ≥40 years who had a mammogram during the preceding 2 years: 63.8%-83.6% for states and territories, 60.3%-86.2% for MMSAs, and 59.3%-89.7% for counties. Current cigarette smokers: 5.8%-26.8% for states and territories, 5.8%-28.5% for MMSAs, and 5.9%-29.8% for counties. Binge drinking during the preceding month: 6.6%-21.6% for states and territories, 3.6%-23.0% for MMSAs, and 3.8%-24.0% for counties. Heavy drinking during the preceding month: 2.0%-7.2% for states and territories, 1.0%-10.0% for MMSAs, and 1.0%-14.2% for counties. Adults reporting no leisure-time physical activity: 17.5%-42.3% for states and territories, 13.1%-37.6% for MMSAs, and 8.5%-39.0% for counties. Adults who were overweight: 32.6%-40.7% for states and territories, 28.5%-42.5% for MMSAs, and 27.2%-46.4% for counties. Adults aged ≥20 years who were obese: 22.1%-35.0% for states and territories, 17.1%-42.1% for MMSAs, and 13.3%-42.1% for counties. Adults with current asthma: 5.2%-11.1% for states and territories, 3.4%-14.5% for MMSAs, and 3.3%-14.6% for counties. Adults with diagnosed diabetes: 5.3%-13.2% for states and territories, 4.6%-15.4% for MMSAs, and 2.6%-18.8% for counties. Adults with limited activities because of physical, mental or emotional problems: 10.8%-28.2% for states and territories, 13.5%-38.3% for MMSAs, and 11.7%-32.0% for counties. Adults using special equipment because of any health problem: 2.8%-10.6% for states and territories, 4.5%-15.5% for MMSAs, and 1.3%-15.5% for counties. Adults aged ≥45 years who have had coronary heart disease: 5.3%-16.7% for states and territories, 6.5%-19.6% for MMSAs, and 4.9%-19.6% for counties. Adults aged ≥45 years who have had a stroke: 2.4%-7.1% for states and territories, 2.3%-8.8% for MSMAs, and 1.7%-8.8% for counties.
The findings in this report indicate substantial variations in the health-risk behaviors, chronic diseases and conditions, access to health-care services, and the use of the preventive health services among U.S. adults at the state and territory, MMSA, and county levels. Healthy People 2010 (HP 2010) objectives were established to monitor health behaviors, conditions, and the use of preventive health services for the first decade of the 2000s. The findings in this report indicate that many of the HP 2010 objectives were not achieved by 2010. The findings underscore the continued need for surveillance of health-risk behaviors, chronic diseases, and conditions and of the use of preventive health-care services.
Local and state health departments and federal agencies use BRFSS data to identify populations at high risk for certain health-risk behaviors, chronic diseases, and conditions and to evaluate the use of preventive health-care services. BRFSS data also are used to direct, implement, monitor, and evaluate public health programs and policies that can lead to a reduction in morbidity and mortality from chronic conditions and corresponding health-risk behaviors.",0
"To explore the factors associated with the numbers of remaining teeth among type 2 diabetes community residents.
Promoting oral health is an important nursing role for patients with diabetes, especially in disadvantaged areas. However, limited research has been carried out on the relationship between numbers of remaining teeth, diabetes-related biomarkers and personal oral hygiene among diabetic rural residents.
A cross-sectional, descriptive design with a simple random sample was used.
This study was part of a longitudinal cohort study of health promotion for preventing diabetic foot among rural community diabetic residents. It was carried out in 18 western coastal and inland districts of Chiayi County in central Taiwan. In total, 703 participants were enrolled in this study.
The findings indicated that a high percentage of the participants (26%) had no remaining natural teeth. Nearly three quarters (74%) had fewer than 20 natural teeth. After controlling for the potential confounding factors, multivariate analysis demonstrated that the factors determining numbers of remaining teeth were age (p < 0.001), education (p < 0.001), using dental floss (p = 0.003), ankle brachial pressure index (p = 0.028), waist circumference (p = 0.024) and HbA1C (p = 0.033).
Except for some unmodifiable factors, the factors most significantly associated with numbers of remaining teeth were less tooth-brushing with dental floss, abnormal ankle brachial pressure and poor glycemic control.
This study highlights the importance of nursing intervention in oral hygiene for patients with type 2 diabetes. It is necessary to initiate oral health promotion activities when diabetes is first diagnosed, especially for older diabetic residents of rural or coastal areas who are poorly educated.",0
"The authors conducted an analysis of data from the National Health and Nutrition Examination Survey (NHANES) to understand the association between diabetes and tooth loss in the United States.
The authors analyzed the oral examination and self-reported diabetes data obtained from the NHANES 2003-2004 cycle and included 2,508 participants representing a civilian, noninstitutionalized U.S. population 50 years and older. The authors calculated the prevalence of edentulism and the number of missing teeth among dentate people, and they used multiple regression analyses to assess the association between diabetes and tooth loss.
The prevalence of edentulism was 28 percent and 14 percent among people with and without diabetes, respectively. The multiple logistic regression analysis revealed that people with diabetes were more likely to be edentulous than were those without diabetes (adjusted odds ratio = 2.25; 95 percent confidence interval, 1.19-4.21). Among dentate adults, those with diabetes had a higher number of missing teeth than did adults without diabetes (mean [standard error {SE}] = 9.8 [0.67]), mean [SE] = 6.7 [0.29]); P < .01).
These study results revealed that adults with diabetes are at higher risk of experiencing tooth loss and edentulism than are adults without diabetes. One of every five cases of edentulism in the United States is linked to diabetes. Practical Implications. Although the association between diabetes and periodontal disease is well established, health care professionals also need to recognize the risk of tooth loss and its effect on quality of life among people with diabetes.",0
"Oral health is an integral component of overall health and well-being. Very little Rhode Island state-level information exists on the determinants of tooth loss. The objective of this study was to systematically identify sociodemographic characteristics, health behaviors, health conditions and disabilities, and dental insurance coverage associated with tooth loss among noninstitutionalized adults in Rhode Island.
We analyzed Rhode Island's 2008 and 2010 Behavioral Risk Factor Surveillance System survey data in 2011. The survey had 4 response categories for tooth loss: none, 1 to 5, 6 or more but not all, and all. We used multinomial logistic regression models to assess the relationship between 4 risk factor domains and tooth loss.
An estimated 57.6% of Rhode Island adults had all their teeth, 28.9% had 1 to 5 missing teeth, 8.9% had 6 to 31 missing teeth, and 4.6% were edentulous. Respondents who had low income, low education, unhealthy behaviors (ie, were former or current smokers and did not engage in physical activity), chronic conditions (ie, diabetes and obesity) or disabilities, and no dental insurance coverage were more likely to have fewer teeth compared with their referent groups. However, the association of these variables with tooth loss was not uniform by age group.
Adults who report risky health behaviors or impaired health may be considered target subpopulations for prevention of tooth loss and promotion of good oral health.",0
"A bidirectional relationship between diabetes mellitus (DM) and periodontal diseases (PDs) has been established. It is estimated that patients with poorly controlled DM are 3 times more likely to develop chronic PD compared with normoglycemic individuals despite similar composition in subgingival biofilms. Furthermore, these patients present with increased severity and rapid progression of attachment loss around teeth resulting in edentulism. Treatment of PD results in a modest but significant improvement in glycemic control in patients with DM reflected by a 0.4 % reduction in HbA1c-glycated hemoglobin levels. Compelling evidence from in vitro and animal studies supports a plausible biological explanation for the relationship between the 2 conditions centered on systemic low-grade inflammation. However, the limited number of comparable large randomized clinical trials is reflected in the limited specific guidelines offered by the international organizations for DM and PD regarding the management of the 2 diseases in an individual.",0
"The present review aims to discuss the last 10 years published data on the topic of the use of osseointegrated implants in diabetic subjects, particularly regarding the influence of antibiotics administration in the perioperative period.
In the last decades, oral rehabilitation significantly has evolved particularly with the use of osseointegrated implants. Increased life expectation of population is reflecting in a greater number of diabetic patients who might require dental osseointegrated implants rehabilitation. Diabetes was considered for a long time as a contraindication for oral implant placement. In this context, the use of antibiotics is still a controversial factor when we correlate it to implant success rate.
Although 228 articles were initially selected for evaluation of proposed criteria, only 16 articles were considered valid. Among the 16 selected articles, only six articles represented clinical research that discussed the influence of the antibiotic in the success of osseointegration of dental implants in diabetic subjects. Five were retrospective studies and one a prospective research.
Data favors the use of antibiotics without significant side effects but clinical investigations of the need of prophylaxis antibiotic or therapeutic antibiotics are still scarce. The lack of adequate methodology is one of the main problems of the current articles. It is important to emphasize that studies should present detailed methodology in order to allow reproducibility.
Permanent tooth loss is a pathological condition that affects millions of people worldwide. The possibility of successful treatment of edentulous areas through osseointegrated implants in those systemic compromised patients is a matter of scientific discussion. Although antimicrobial agents must be used rationally and carefully to avoid development of bacterial resistance, more studies are needed in order to support evidence regarding the influence of antibiotics in the success of dental implant surgery in diabetic patients.",0
"We examined the potential association between prior chronic obstructive pulmonary disease (COPD) and edentulism, and whether the association varied by COPD severity using data from the Dental Atherosclerosis Risk in Communities Study.
Cross-sectional.
Community dwelling subjects from four US communities.
Cases were identified as edentulous (without teeth) and subjects with one or more natural teeth were identified as dentate. COPD cases were defined by spirometry measurements that showed the ratio of forced expiratory volume (1 s) to vital capacity to be less than 0.7. The severity of COPD cases was also determined using a modified Global Initiative for Chronic Obstructive Lung Disease classification criteria (GOLD stage I-IV). Multiple logistic regression was used to examine the association between COPD and edentulism, while adjusting for age, gender, centre/race, ethnicity, education level, income, diabetes, hypertension, coronary heart disease and congestive heart failure, body mass index, smoking, smokeless tobacco use and alcohol consumption.
13 465 participants were included in this analysis (2087 edentulous; 11 378 dentate). Approximately 28.3% of edentulous participants had prior COPD compared with 19.6% among dentate participants (p<0.0001). After adjustment for potential confounders, we observed a 1.3 (1.08 to 1.62) and 2.5 (1.68 to 3.63) fold increased risk of edentulism among GOLD II and GOLD III/IV COPD, respectively, as compared with the non-COPD/dentate referent. Given the short period of time between the measurements of COPD (visit 2) and dentate status (visit 4) relative to the natural history of both diseases, neither temporality nor insight as to the directionality of the association can be ascertained.
We found a statistically significant association between prior COPD and edentulism, with evidence of a positive incremental effect seen with increasing GOLD classification.",0
